data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2019-05-23,Questão de identidade: autodeclarados pretos ultrapassam brancos na Bahia,Jornal Correio,https://news.google.com/rss/articles/CBMivAFBVV95cUxOU3ZnTE83c1hhcktIR1paV2RPT2dBa1oyTkZZMThGY1I4NnVkNFJHTVk3ZkNvQUpPMmtnTzl2Z1RVYkpYV2hYcC1jc0lsZ0E3VnNodGJ4amdlb1ZucnA1ZnFsRUFRT2F3cGxYc0E5SEVCZ0VWdHVSeGFobGt0S21WZk9XVFNqZWU4S0RSSk00NWpjRmR5ZnNNRFM4bFNjaVZkOWZvRDNCR1lESXloaFY4OWphVWVzOUFlWXhIOA?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-05-23,Projeto do novo aeroporto de Bom Jesus da Lapa é apresentado; com o custo de 20 milhões a obra será licitada nos próximos 30 dias,Notícias da Lapa,https://news.google.com/rss/articles/CBMijgJBVV95cUxOU3FXdThla0ZzU3dmYTVIblljdXltX2lIRmpwcXh0X2htOW5xaksxVVpDZ1VpSlB2V1JGU1FWWEdlVHVsbndUdEE4TUU1RDVhQjFNaDdFOUUyOU1sQWlERGZhbWYxR2VOWGdvanJhLVd3U3hvc0V0UFA4RjRFcDEyRW1sSkljVFhqNXp2SGxVNnJhbnlTZDdrZm96U2RiY1hxSjJvUGVIdVhhbnhUZF8yTDd3WFhCVkVfYU1CLWFPcGl5ZUlfSTJsSk03TTdTUDY2Vk10M2V5ZmhTVTM3MEhOM2t6YzlGTWNYekd5aVliZERqT3NrQS1IYWhzWnRHNXloS0xjYjNvVlJwdVhQU1E?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Imprensa Local,Bom Jesus da Lapa
2019-05-21,Alunos da graduação na UniFG terão seguro de acidentes pessoais,Agência Sertão,https://news.google.com/rss/articles/CBMiowFBVV95cUxNa014V180OVo5dENobVdUbnFhcFBVOFEwaUVzclZMMDlqbWRUZXF5Qk1EdlJBdGNPaVE3d0RoQ1pVbC1EcUktZ0dEMGl1cmR3UnVpRGNPRDd6a2VrTDZ3dWdXUmhLbnFpTlJYbXAwYk1VWm1obnd6b2lJMXIzWFhoQzFqQzVYYzYtcnR3TWRqMEZPUXU1TWJ6M0JjQ21PbUFKSTVN0gGjAUFVX3lxTE1rTXhXXzQ5Wjl0Q2htV1RucWFwUFU4UTBpRXNyVkwwOWptZFRlcXlCTUR2UkF0Y09pUTd3RGhDWlVsLURxSS1nR0QwaXVyZHdSdWlEY09EN3prZWtMNnd1Z1dSaEtucWlOUlhtcDBiTVVabWhud3pvaUkxcjNYWGhDMWpDNVhjNi1ydHdNZGowRk9RdTVNYnozQmNDbU9tQUpJNU0?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Geral / Não Especificado
2019-05-20,IF Baiano promoveu I Dia de Campo da Bovinocultura de Leite em Guanambi,Sudoeste Bahia,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNaEtxUFVwZ0VUVnhKbDZsWWlhbEZKWlNpYlJxMEQtTTZfNVdmRktwZy1fdFh1MzR1SWRNX0pOa0trSGtqODR0aHhQUzVvdFBmV2MzMUVkWGphaG90aEVzbkJicG1pckJfNDRfZU9oRDlodjhyak84a3pPZ3ZiczVZTUN0ekRVZ3oyX25waXJXcE1PMWxnR3pxeEk1Q3dNU0luZ3ZCNGtIcDdvN29fcXdOMHNhMjdqYTFtMnkw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2019-05-19,"""Chicão"" funcionário da Prefeitura é baleado no São Lourenço e socorrido em estado grave ao HMTF",liberdadenews.com.br,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOYm45dkxTVUxZeXFLZmZoQXdaYTJUcXdvUWRfZlBBVHNTb2s5RUFGSlpPNl9qYlQtdUFrV09tSVRuc0toSVNLYjg1ZlRhWlN5SU03V0xhLVEydy1OSld0eW80U0JldmM2YWpSdlZ6Ull4TDdLaVozSkZxTWZMZ2YwX3ZRdkJYM2hlam9DdHhTUVd4azhwWEt5a3RsNng0NU9zd3RMcmJBUmJtdVBEQklpakpyTGNlMnJBM2puS0RLTWpfRUE4MGRGdWhPa0gtQi1wY2ln?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-05-19,Mais de 70% da violência sexual contra crianças ocorre dentro de casa,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMiugFBVV95cUxQanFfd2I3dTd4WndsWFVmeFRYVHhCOUVOa3Q1a3VwNlJVcTRjSkNEZmRMdk1IVDFIVjRuY1ZfeHdEWEVNNkJBUmI0bE8yMmN5aTcza0tSSHRtbEcwYV81aDdPNGZMd2RUSmlzNnJXR1hUNWI5cHJ5ZDZibDY4eVNlMEU4SVREMEdNdEFuWjIyNkNfU2VpTG5RV1RRVG5FNTgxM3Y1bC1QcUk3MklNQzRDeGQ3amQyWTNNMEE?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2019-05-17,Jovem de 18 anos é preso com drogas em ação do PETO/ROTAM no Bairro Castelinho,liberdadenews.com.br,https://news.google.com/rss/articles/CBMivgFBVV95cUxONGE5YXlnTllXdUllZ1ZKZ0VDLWNjcm9yMHRxcHZvRkQwbDRvTEktaTRLeVdJSmEyMjZqdnNsMTJKR1h3N3FGSEhGMDcyMTlMYUZYdU8wNVRqX3RQR3B2TFdOOU9qQ3BZdnc3Y0xuZmpYNUdDcm0wUl8zb2hIM0RsZEhCMHczcHBLZXZ3RG5JZFZsdTdCZ29wVFZyRlIwX3FURUJrMkliY2ZYY3hrUHRjcmxIVTBVOWpaUFVUNWl3?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-05-16,Novo Horizonte é nova cidade baiana a adotar a Agenda 2030 da ONU,Jornal Correio,https://news.google.com/rss/articles/CBMivgFBVV95cUxNZFkwZ0YzOThPU0NlT2YzUFg0V21EVzBwYy1jUzZIUlZSeGtnUG15ajFHQW5tb3lYaU44ZHNDd0d4WHRzcERFMl8xZWNmS0xvdWF3Q3RrMEZIbkM0cEFqQnVtV2kzSmxMejRUT1dKLVJNQzJtRU5VdnZFQmV2MDFEdFRRT1hTVTlEalZOOF85dF9JdGYzS2FlVzRYY29QWHRNM1BEdGpSTGN5N1loWDNHRVBMY3g5TkZod1BlaWZn?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-05-14,Nelson Leal assume interinamente governo da Bahia e acompanha chuvas que atingem diversas regiões do Estado,Notícias da Lapa,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPd01vejJicHdqNDA0Q0NYRlp3TFhRUWNQb2JjUnZtbmlDck9BMXNpMWlIbWJ0SUhGOXBtTGplS0hCM1BWczV5cm5KR0lVY2RHakpSeXNKUUVxTXM2VVRhcmgxV1ZJOEpkMElZaldrWnRzNGNSbFh3emczcTRVWlhWbUNrLUtnZGdRbnZCN3JYNm5JWlF5UkcyNE82cTgzTjcwYjV6ckRlNWRZdFRIaUtZNWdMd19yX094d1VxUWpBN0k4LTZTaTdfcUhubmU5MG5ET0ZzMEZUaXdQa2EyaWFCR1lxZ3BrNkMzNjFQdw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2019-05-13,Homem é morto a tiros e outro fica ferido em Ilhéus,Ilhéus Net,https://news.google.com/rss/articles/CBMikAFBVV95cUxNSGZBclNjZHZOYmJKa0JuSktudUdRd1lvakk5Umx5N1ptTTVBMkc4RXNIM0hKWTNRUkZWb3ZVVEk1UnNJUC1JZV9OOFZYaVN5RFJaQzhUZi1acWVjRDRGUGVMQlNEUUY2Mzd1cVBRcXNmLXM2RXFhcDh3M2ZEWW85bW55UzVWYXVwMms2cUlGSHI?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-05-13,Abertas as inscrições para o Pré-IFBA,Prefeitura Municipal de São Francisco do Conde,https://news.google.com/rss/articles/CBMiggFBVV95cUxONnlZTkdwSjNEWFkyUXRfbkVucHMwOW1WVUFGTWtZckRmVGVwZVJSdU1wSkRkWWUzaEMwNDVYUUx3dU1DaEhvQTRNZ3ZqUERHSFdPRUxEVEtjRHctdWlnQ2R2NVRsRTR4QTFnU2hNc0N2bnd0Tjd5UzZkZHE3VVlFWGVn?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Institucional / Governamental,Geral / Não Especificado
2019-05-10,Museu Geológico da Bahia tem programação especial para Semana Nacional de Museus,News BA,https://news.google.com/rss/articles/CBMitAFBVV95cUxNRHE1bUZKbjU4Vm5xV1dDaF81eS1DSnlPRDdjZnhfVGQ3Zk1Xci1vZzN1ZlVSXzcxS0kyOTVrTWIyY1RiYjZ2UnBUUnBuRUVYcVZYdWN4YUU2dXVMd1Zyb1pYYTNPXzNGVENuRHZXZjRKeE96X1pad242WFFpUlVIRGN6V1dNZHBKOUM4cmdQV2R3dHgtbVE0NkFOVzhHbEZxZXZmaENYVzlSSkwxOHhHYWhCckc?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-05-03,"Após Ufba, institutos federais na Bahia também sofrem cortes de verbas",Tribuna da Bahia,https://news.google.com/rss/articles/CBMirAFBVV95cUxOR0JjMWJzSXdyTGRhby1jOEVFWVY0N05pdjZQeTRDODYybWItQXNzQ2hkWk9VQ0ZiaFZUX1lzUzVTNnJrNldrV3p1NkJjbHdMYlgycE5fLVhyZDF6SHM4ZjByUHVxRlBVMnZMckFlZXh2Rms0YzMyQThydzhBZGlKbklDNEtoa2RTeEhUSTFfbXliaTB2TDNDRkc5RVhnSlFGaDZFNzM3THNPY3Fo?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-05-03,"Com corte de R$ 24 milhões do MEC, Ifba só tem como pagar contas até setembro",Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQMUt6ZDdaYTNSQmd0Zm5COEM5Qk1mM3pSZmVkMWN0UEFETEtOUDdYT3djek1pWnp2X0ZDNTNldjJ4X25Jd3BMOXpvQlZQTHkyMktTMmhlamVmTU5GMWhwaWNPVW42eDd4SzhXSXU0RG1FWkFySEkzQ3J6SjJmelc1VkxlYXI4MTVmc25oekhWcUhRbjVRUl90TXZwYmgxdTAtTEp4T0U4SDdldllranlDUGdKemFiS3pUbjM3dDl0RWNpQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2019-05-03,RONDESP/Sul prende 04 acusados de matar Luan no Tancredo Neves em Teixeira: Armas e drogas são apreendidas,liberdadenews.com.br,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQTVlsNXRPanMtOVUxdEk4TFR0NGRwOWk2X2J4MmpodGNmSHlST3pUN0lqdWhyV0syR2wwWGFTWEw5d2NfRmZkRzJtNUFRTnVrd1M1LW84VTBKMUVpVHZ5MlN4N1FiTEg5NWR0QjR4NjZ3Um1QdnlTbjFJZU9GdDJUQ2w1N1RCSzlzejY3ZnBIOFRKcjZ1a1ZIby1Fc2pHVjU4SWNvS0lneE1kc2JQem9XV1BiMDNuY2xYVzRYdzlPcTBWbVF6WVQ4U0U3QlJMeXlNR3pKb2NKdlBfakdRNFQ2WmduazZGZUE?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2019-04-23,"Jeferson Andrade, prefeito de Madre de Deus - Municípios - Entrevista",Bahia Notícias,https://news.google.com/rss/articles/CBMiogFBVV95cUxOaXZZdkZEVk1vdWlDZUtfbGk1ZTlMTlM4N1owem5va19ER0xKcGY5WXc2S2R0TE4wdzFJbnZjOUJyeXdtaDVETW8wMnpXd0JCNmVNQk1YOV9xZklfdHdGRFpQV1ZJQ1Ftd1I5S0ZNczQxUDNadzctcldPT1o4QXl6WVVDbE0tQnZGZFZhSDJjOTFYaXJDTlg1YkU3RDdIblZSMGc?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-04-20,Jovem é assassinado a tiros no Bairro Santa Rita em Teixeira: Drogas foram encontradas nas mãos da vítima,liberdadenews.com.br,https://news.google.com/rss/articles/CBMi5gFBVV95cUxORWNYUnpnLS1HR1dwT01oSjhhLWdZZnBFNlhvTHhNd0hnNTNpeVZucUEzTEJqYzNWYjVGbHJ2RkZZM3ZQc0tXUXBBNGZ6U3VCYTV6VmJkTk5PVExIRm9FNTBYbXpHbUs0S0dqMlh0NEVjRDBSWlI1b2F5TWZORHp4bEoxdzEzekVZbTBCcGlNMTZRTk5lU2xFRTk3bms0NzM4TWNwb2Z3MTZCR0cxNWFBUGNUQk1TbDRRUkJhVVVwY3JmQi0tY2oxOVVrVTl4MlZQbVVYa2l3XzN1OUdWYjJ0ZmRJZnRFdw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2019-04-14,Colégio Estadual Monsenhor Turíbio Vilanova recebe Moção de Aplausos da Câmara de Bom Jesus da Lapa pelos 40 anos de história,Notícias da Lapa,https://news.google.com/rss/articles/CBMilgJBVV95cUxOUHRnQVpfR0lDVHYzdGJRRUEtMTh0WU1kajZZWWpWaGRHTEEwVk13a3psOW5oc2FVYnE0RzdrVEZOQ1RWeVNWcU5mRkpLTHhFY19UejAzbUNOZWV1UTF6YzNtRkdBT3pYZmNrWDJWdk9tRl92MzJuVk0wZFhxRFV2QmFMZEQ0VFdOYmxvRHIyZV9OaXJhYnpuOVpHRTNvZU05UXkzNUtjOWo3VTBoRUw2R0JEVXV4UVNpUV9iUFFXRTZXbGh3aVlxUXZhVFMzSVMyVFRqNy1ScmowQXRNRHUxWmhfN0VOUnhpVmhUZGR6LWNCM0ZqMENDaVVuYWxHbTZRUThwTjlFMXc4WUtpMkp5bFJiS0NDdw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2019-04-13,Parque Marinho inspira população a preservar o mar da Barra,Jornal Correio,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOVUczQUl2bmJFa3djM1BNTWRKQlRfMUNzelhVcWpibl9nSTNBaUU2clZvcmphbVhfNVFhLTNmX0dpS3c3aU9TS0pVMWVyTjZJOVh2RlctNnlvcnJPT3ZoUVI1c1pkLXVVTDhnTjllS0IyN1dmOVo5R3ZsQmI1V05mRTNMTVNpWmNwYWlXeUpfdnJEd01TZHppM1h5ZDdtX3doOV9Za1NRTE9KSFU?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-04-11,IF Baiano oferece 540 vagas para cursos técnicos em 7 cidades do estado,Mídia Externa,https://g1.globo.com/ba/bahia/noticia/2019/04/12/if-baiano-oferece-540-vagas-para-cursos-tecnicos-em-7-cidades-do-estado.ghtml,Gestão e RH,Imprensa Local,Geral / Não Especificado
2019-04-10,"PETO flagra assaltante em ação e após colidir com viatura, acusado acaba preso em Teixeira",liberdadenews.com.br,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPdGlSbEh4ZEQxblROa2JpWF8tdXdEblZFcGN0V081aEpzRDhXZklDdzd3NGs0U2gtbnU2dGVQZ2pqZXBJMTFpSElURDI3Z1k5bXZTVEp4aThtUXJzYlpWSGNuUDBaZGdtT3RYY3hzYU15UHktTXQ2OFNUZ3dFWExMSE80NFdxZEdrcmM3MlFLOGZNWGIzam5adTZsUDJaNGdMa0RKRHhfQ04yaXRBczl0al94SGRVUlFNSzNYbENMeXUwX200Y2Z0UUpQemJIbzNwTVE?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2019-04-08,Justiça Federal em Guanambi vai inaugurar nova sede,Agência Sertão,https://news.google.com/rss/articles/CBMijwFBVV95cUxQbFVKMno4N2xwZ1JCM0Y3aFNOZS04Qy1lS3BXNWtyZG11aC1IYU92NWcwYXk5ZWtMd0g1WGM1YjFEOUIzZXZIWlVONEZucW84R3VUSGRJcWVQM09nZlNLRDJwdFRZUnlUSVl2UjhlXzRpd3dSV2JLRE9nRVlJU1poVnRHY2tnU0FsWVF6aE1ud9IBjwFBVV95cUxQbFVKMno4N2xwZ1JCM0Y3aFNOZS04Qy1lS3BXNWtyZG11aC1IYU92NWcwYXk5ZWtMd0g1WGM1YjFEOUIzZXZIWlVONEZucW84R3VUSGRJcWVQM09nZlNLRDJwdFRZUnlUSVl2UjhlXzRpd3dSV2JLRE9nRVlJU1poVnRHY2tnU0FsWVF6aE1udw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2019-04-07,IF Baiano realiza pesquisa de demanda para novos cursos,Siga a Notícia,https://news.google.com/rss/articles/CBMijwFBVV95cUxOYk1wLWpraGh4V1hPRDhSRkdVcjVnR2VGR29DOVdQUVMwQ2x0dkE5dktmY3N5YlBoMGY4enVUZHhrYl9ycUZYTDBaRDVkUVEydmZDRWV2SzY0MFhaTHViam5jVENXRVNxNThaTEw5c19md2x2LTZLZlhMaEhXWDF5TmhvVXM5VTl0X3k3Y3R1aw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Geral / Não Especificado
2019-04-05,Identificada jovem que criou página onde planejava ataque a escolas em Eunápolis,SulBahiaNews,https://news.google.com/rss/articles/CBMiswFBVV95cUxQUGs4UEotZFBXQVVSemEya21CWUFYczFTSGNMSUoyUWd5ZUJyRTl3RlUzVlYtbjhGWjh2VXQtaWswblk0cmdVVEZyQUItZ3ZqR0NTM0RmQlZGVzRjZnZ6TWpjRFp0Y085TWdsT0N1b0JjUC03eFFscFpBblV4ZDhvU3ZZaWZZV0pQQ21zWENiQ0d1U0wyTXBxWnRGV1RjanByNk5IMzZSUEFGaWJlU0lrc2VnZw?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-04-03,Teatro Popular de Ilhéus tem intensa programação em abril,ba.gov.br,https://news.google.com/rss/articles/CBMirAFBVV95cUxPWkpQZlczdmlLSXc0dmVsWHdldUQzSkJFaVJWcThhelEyYVZEWDZrVmpDUDJCSmwtWmZDNTE2NG5hZE9uaTZWQ2FtRDdPeEJzMmxvc1ROTTVVa3Z2azNtaXh4bjEzVlN4MkF5LXJheFFkYnlsMjJ0bFJKcS10VW1KMXg3aGQ4ekFjNG9PLTQ2TFJEU2N2OHA3WnNGRm03WTJTdmhZd2psSjg2ZzUx?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Institucional / Governamental,Geral / Não Especificado
2019-04-03,UESC abre vestibular para biologia na UAB de Brumado,Agência Sertão,https://news.google.com/rss/articles/CBMilAFBVV95cUxNZjJwenhGYmpUZHczbldXWWhXRkdNRzJRUTRibm5WUWppVjNRVVpvRWM2TlY3cV9tbnR1ckhEbXFRV3k1NklyNktuWDRtQmZNRkZJLWZ5QjF0RnhCNmxxTWNpTkFEdWxmd3lLMXJzZV9Kek9HZzhMeGt2X2l1aDBDRnppd3dqVXEyemZaZ2xMZml4cGZo0gGUAUFVX3lxTE1mMnB6eEZialRkdzNuV1dZaFdGR01HMlFRNGJublZRamlWM1FVWm9FYzZOVjdxX21udHVySERtcVFXeTU2SXI2S25YNG1CZk1GRkktZnlCMXRGeEI2bHFNY2lOQUR1bGZ3eUsxcnNlX0p6T0dnOEx4a3ZfaXVoMENGeml3d2pVcTJ6ZlpnbExmaXhwZmg?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-03-28,Escola Promove de Bom Jesus da Lapa realiza projeto para auxiliar jovens na escolha da carreira,Notícias de Bom Jesus da Lapa,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOdUZ3NmFaQjh5Zm4wN3NkQ3ByVGRIN1praGVIT0ttVE4xaWJYZjNRMERuXzdIUVpDcTEtdnMyV2RZeWFvY2V2N0NDQm1NbWtfUG9IN0hZMThJVkxkUmM1bG11dTBsczcyaHhuQ2NheVh5NGJBX3RkVEhUWmp2RU9fMXFOaWpPVE53Q0NMMmxzQUZTTmVwVzBlZVBTTU5Ed1lFZ09fM0hCZG53QzMyZFRaTXg0NjlXaFFudG5uRTFpdi1yMmZqb0hDc0JRWkV3UHdURXFmRVdxRlJXbUJU?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Imprensa Local,Bom Jesus da Lapa
2019-03-27,“Educar pra Valer”: professores da rede municipal de ensino participam de formação do programa com foco no fortalecimento das metodologias de aprendizagem,Prefeitura de Alagoinhas,https://news.google.com/rss/articles/CBMioAJBVV95cUxNdkVXT2VkMXRCQUhSRnU2Q2hNajdYOUl1ZVhQVzZfd05UdjJvVGVGOU9lRTZsUEtHWHJ2YUpyVUtOd2R4ZzdhU2RnX3U0M0pQWkoyUnRmNy1xZDJqNzRJckZ1bWZRbzQ3QlZjOWl5RVZhQlY3NFg3Mm1uQWNMNlJJVTdYcFBxeFh0clZlWmV6YnVmaHN6M29GMkxlMDlCR2JCMFhoRGw3Z1pCQkJfNnIxUUNMUUN6SjlTbzZXZ2RmX2EzazM4TC1Eb2dTaUJtazNYRXd6a1RNTnlKaFFYcVBaTklBWG43WUZMQko2QnBKNmYzQjVMMEw0TlhMbGg0TmIwSmtjYms0dlh1Z0FtYWY0a0JZakJad3gtdEhiR2l0Vms?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Institucional / Governamental,Alagoinhas
2019-03-27,UniFG realiza Fórum sobre Políticas Públicas e Meio Ambiente,Agência Sertão,https://news.google.com/rss/articles/CBMinwFBVV95cUxNaHoyWk1iRlQwYzVyT3pQNGJZaEgxODRkTV9oUDByRk1GWHgzVmhmdEZjdl9sMVF4WEtHNFp0TVpDU2E2V0tzMjk2eXZfclZCV24tcXE0VXYxREticThaaGRBempGMDY5cklFRTF0WXBNTVVMVzJEQUEtRkE0eE52Y0pKNXNKdDJpX2o0SFFiTGpzNzQtazRMdlZsR0o0Y0nSAZ8BQVVfeXFMTWh6MlpNYkZUMGM1ck96UDRiWWhIMTg0ZE1faFAwckZNRlh4M1ZoZnRGY3ZfbDFReFhLRzRadE1aQ1NhNldLczI5Nnl2X3JWQlduLXFxNFV2MURLYnE4WmhkQXpqRjA2OXJJRUUxdFlwTU1VTFcyREFBLUZBNHhOdmNKSjVzSnQyaV9qNEhRYkxqczc0LWs0THZWbEdKNGNJ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
2019-03-25,Corpo de Bombeiro Civil de Bom Jesus da Lapa realiza treinamento na ponte Gercino Coelho,Notícias da Lapa,https://news.google.com/rss/articles/CBMi_AFBVV95cUxPRVlQbmhsdTFueEc5ckVwbGdaUTZpaHZ1MHUyYnJEWjVQZGo5amNyOWVzMS1rV0RZYS1MODVxX0IzeUZiQ0VJbG1VV1NWVHFGaFhHZXhuTGpqYndWamZ3NFc3bG9LZFJLZDM4S2VLNW5kak8xSVl2TE1XcklmajVUSU9VVFJ4ZUl2WHAySFhvLXF2WnZNaEZwX1FBTVp6Vk82ZTQ1YkxuNHkzNlJNYWlkaEloanB4R3p3VjVEWmQ2bFFfckhmVzZKemZUY2RVN0FyVFlVX3E4bC10NC1PeVZJX0dtSE5mcXpaMzFIMUNoVmxyUUhtUW1BZDdDNVA?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Bom Jesus da Lapa
2019-03-24,Chapada: Grupo de artesãos cria projeto para comercializar produtos através de loja virtual,Jornal da Chapada,https://news.google.com/rss/articles/CBMizgFBVV95cUxOdmpEdWxfV3lJVkw3aUJPcWVnM0tSSUR0QlNwSE1uTExhRFRoMEI2MWxDd2wxeWVrcFpKaWNqNThpUTdzbnVMaktHUWhRVF9rOTVsWGhoYkZISFhHcVdGNnZDc1BQMm5RVDlxS0gtVHBFUDZ1clpYSHp6dWphQ3d0aTI1OGRsblp3YXlCSVJfWVBFQmRtRnZJNWdOSjQwdUUtVW1sdTN0eENrdFFwYzQyUmxQelktMlBhRGpkelN3Y0JaYWlMcnk1V3haRXFPUdIB0wFBVV95cUxQX29ESnoxRVRicDVmSzRtSW9nMF9FN3p5UjN3c09OUnB4N1FPUE9idGY5T1ZDMlhNaHBCVlMwbDBOQXR6ejNqeGc1STZXNFNPUHZCWEdSR2haS202Mk1VS1BpWU1uZEt2N1JickFpcTFISXNHbmVlMjVpMl9CcW1HUmkzR1NncXhHUllOT3pXcEktNkpRQzJ1SmoxVTl1S1RMV2xqdUVtbjhFOV9fc004RHRfWU9zUHFCVHBMUHdFQVZESjFXMWI2ZHZwb2pqVEdac0pF?oc=5&hl=en-US&gl=US&ceid=US:en,Extensão,Imprensa Local,Geral / Não Especificado
2019-03-22,Jovem foi baleado dentro de casa no Padre José II em Teixeira: Polícia acredita que o alvo era outra pessoa,admin.liberdadenews.com.br,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQeU1LUXRtUjJLT0ZvcDE1bFJ3aVZIakpkdGw2QmwzNDZxQV9uM3h1S3B3Q0RfYW1NY21odWpmOGR4M1RrS3N2MW8wczk1VWZtbFJlYVg3WnRKcFdpcWtTX3NOTWhwZmRZUlpJWm4wOGYzaXhTQV9KR3RJWUNfUS01M0RDbjltZk5mcnRrckM5b0lBdEVFSm5Eb1FXUUN3TlBzZjB6MFV6MGwxSmNhcGlmMFhKWDRQWGw5a0w3NHk1bzA2NlV4dW9fTzcxNjI5SlNGSjlENm4wWktjMUthRzZidC1Udnd1YWlrMzVV?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2019-03-14,"Ética na educação, desigualdade e violência",Jornal Correio,https://news.google.com/rss/articles/CBMikgFBVV95cUxNS250amxXTkMzemZzLV8zSjZfeXNPcUhlNVQ1S3BJS1lFXzlNeGtqZHhrckpFdmtZck8yVEFFVHNlamo4WGFhTUU5ZkoxUUFpenV1SW1nVzlkQWJ1RUpMY1Y2dndjcEtRdTNvcDdZSnRzZ001dkFmODVXNTlBckx6Sk5nOTdPNFdMSFVKVEwxMDRNQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Regional (Bahia),Geral / Não Especificado
2019-03-14,PF investiga esquema de lavagem de dinheiro em Rondônia,Agência Sertão,https://news.google.com/rss/articles/CBMimAFBVV95cUxPbzczRTY0VlI1VXgzT3dNaE1QRnJadEZUa3ZpVjJXZjlHTFlYbVQ1THJ0czdBdFhCOV9hSG9RUXQ3ekpvTTVNdl9FQU5ObTBTMVA4MzlGdW02WmRxandJTEpFTDZqTmFDaTRYSlY4MUd3WGE5WXhQcm1TLVhHS0hvTXQ0SkNjTmdBektaSldmU3hybG5pVUI1UtIBmAFBVV95cUxPbzczRTY0VlI1VXgzT3dNaE1QRnJadEZUa3ZpVjJXZjlHTFlYbVQ1THJ0czdBdFhCOV9hSG9RUXQ3ekpvTTVNdl9FQU5ObTBTMVA4MzlGdW02WmRxandJTEpFTDZqTmFDaTRYSlY4MUd3WGE5WXhQcm1TLVhHS0hvTXQ0SkNjTmdBektaSldmU3hybG5pVUI1Ug?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Geral / Não Especificado
